재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	1,071,166,281,628	1,071,166,281,628	682,460,878,270	682,460,878,270		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_RevenueFromConstructionContracts	   건설계약으로 인한 수익(매출액)	965,884,652,274	965,884,652,274	643,986,595,275	643,986,595,275		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_RevenueFromConstruction	      공사수익	677,468,880,893	677,468,880,893	601,788,407,188	601,788,407,188		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_RevenueFromSaleOfGoodsRealEstate	      분양매출(수익)	288,415,771,381	288,415,771,381	42,198,188,087	42,198,188,087		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)	105,281,629,354	105,281,629,354	38,474,282,995	38,474,282,995		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	985,520,406,607	985,520,406,607	726,611,733,775	726,611,733,775		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_CostOfSalesFromConstructionContracts	   건설계약으로 인한 수익(매출액)에 대한 매출원가	893,790,403,117	893,790,403,117	686,498,944,041	686,498,944,041		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_CostOfSalesFromConstruction	      공사매출원가	644,254,052,661	644,254,052,661	654,394,331,477	654,394,331,477		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsRealEstate	      분양매출원가	249,536,350,456	249,536,350,456	32,104,612,564	32,104,612,564		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가	91,730,003,490	91,730,003,490	40,112,789,734	40,112,789,734		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	85,645,875,021	85,645,875,021	-44,150,855,505	-44,150,855,505		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	36,365,004,512	36,365,004,512	47,920,046,687	47,920,046,687		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	entity01310269_udf_IS_201889183832428_IncomeStatementAbstract	대손상각비	71,590,017	71,590,017	3,603,286,889	3,603,286,889		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	49,209,280,492	49,209,280,492	-95,674,189,081	-95,674,189,081		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	11,500,677,760	11,500,677,760	3,056,290,060	3,056,290,060		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	3,426,637,121	3,426,637,121	14,177,850,029	14,177,850,029		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	entity01310269_udf_IS_2023313172920486_IncomeStatementAbstract	기타의대손상각비						
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	entity01310269_udf_IS_20188918383768_IncomeStatementAbstract	이자수익	31,743,466,438	31,743,466,438	14,882,860,131	14,882,860,131		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	entity01310269_udf_IS_201889183842213_IncomeStatementAbstract	이자비용	27,625,705,285	27,625,705,285	7,874,327,385	7,874,327,385		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	87,686,646	87,686,646	103,156,958	103,156,958		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	172,092,345	172,092,345	860,784,428	860,784,428		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	61,316,676,585	61,316,676,585	-100,544,843,774	-100,544,843,774		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	15,613,789,335	15,613,789,335	-26,648,674,439	-26,648,674,439		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	45,702,887,250	45,702,887,250	-73,896,169,335	-73,896,169,335		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	695	695	-1,121	-1,121		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	695	695	-1,121	-1,121		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	695	695	-1,121	-1,121		
손익계산서, 기능별 분류 - 별도재무제표	[294870]	HDC현대산업개발	유가증권시장상장법인	411	건물 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)	695	695	-1,121	-1,121		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	1,231,968,492,761	1,231,968,492,761	957,916,712,695	957,916,712,695		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	985,434,536,235	985,434,536,235	786,989,627,508	786,989,627,508		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	246,533,956,526	246,533,956,526	170,927,085,187	170,927,085,187		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	116,030,664,375	116,030,664,375	96,634,390,488	96,634,390,488		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	130,503,292,151	130,503,292,151	74,292,694,699	74,292,694,699		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	267,096,721,921	267,096,721,921	19,543,999,737	19,543,999,737		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	60,006,501,504	60,006,501,504	23,432,448,543	23,432,448,543		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	2,136,889,083	2,136,889,083	767,623,099	767,623,099		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	7,279,270,015	7,279,270,015	3,279,076,264	3,279,076,264		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	332,451,131,636	332,451,131,636	67,892,792,728	67,892,792,728		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	26,403,029,756	26,403,029,756	15,716,480,131	15,716,480,131		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	306,048,101,880	306,048,101,880	52,176,312,597	52,176,312,597		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배기업 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당순이익	1,548	1,548	264	264		
손익계산서, 기능별 분류 - 별도재무제표	[042670]	HD현대인프라코어	유가증권시장상장법인	292	특수 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당순이익	1,544	1,544	262	262		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	404,822,000,000	404,822,000,000	347,795,000,000	347,795,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	392,922,000,000	392,922,000,000	323,986,000,000	323,986,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	11,900,000,000	11,900,000,000	23,809,000,000	23,809,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	23,054,000,000	23,054,000,000	21,287,000,000	21,287,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-11,154,000,000	-11,154,000,000	2,522,000,000	2,522,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	3,028,000,000	3,028,000,000	644,000,000	644,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	6,850,000,000	6,850,000,000	2,082,000,000	2,082,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	3,384,000,000	3,384,000,000	1,094,000,000	1,094,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	13,839,000,000	13,839,000,000	13,357,000,000	13,357,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	entity00633835_udf_IS_2017102615497484_IncomeStatementAbstract	종속기업및관계기업에대한지분법손익	1,412,000,000	1,412,000,000	-15,000,000	-15,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-24,019,000,000	-24,019,000,000	-11,194,000,000	-11,194,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	79,000,000	79,000,000	-2,160,000,000	-2,160,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순손실	-24,098,000,000	-24,098,000,000	-9,034,000,000	-9,034,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[097230]	HJ중공업	유가증권시장상장법인	412	토목 건설업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본및희석주당순이익(손실)	-289	-289	-108	-108		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	199,346,870,618	199,346,870,618	177,595,406,935	177,595,406,935		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	186,268,228,792	186,268,228,792	172,687,809,804	172,687,809,804		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	13,078,641,826	13,078,641,826	4,907,597,131	4,907,597,131		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	9,004,538,912	9,004,538,912	7,191,889,050	7,191,889,050		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,074,102,914	4,074,102,914	-2,284,291,919	-2,284,291,919		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	58,707,192,860	58,707,192,860	15,529,766,067	15,529,766,067		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	61,685,465,203	61,685,465,203	16,670,618,090	16,670,618,090		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	6,078,634,346	6,078,634,346	30,992,328	30,992,328		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	53,684,958	53,684,958	1,375,546,308	1,375,546,308		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	7,120,779,959	7,120,779,959	-4,769,697,922	-4,769,697,922		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,556,511,401	1,556,511,401				
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	5,564,268,558	5,564,268,558	-4,769,697,922	-4,769,697,922		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	5,564,268,558	5,564,268,558	-4,769,697,922	-4,769,697,922		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	78	78	-85	-85		
손익계산서, 기능별 분류 - 별도재무제표	[082740]	HSD엔진	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	78	78	-85	-85		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	39,048,305,894	39,048,305,894	36,676,388,601	36,676,388,601		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	36,765,813,122	36,765,813,122	36,188,785,212	36,188,785,212		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	2,282,492,772	2,282,492,772	487,603,389	487,603,389		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,735,068,336	1,735,068,336	1,947,759,486	1,947,759,486		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	547,424,436	547,424,436	-1,460,156,097	-1,460,156,097		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,101,796,828	2,101,796,828	1,120,986,754	1,120,986,754		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	2,170,650,645	2,170,650,645	656,491,502	656,491,502		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	88,581,827	88,581,827	93,106,515	93,106,515		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	29,531,770	29,531,770	226,764,310	226,764,310		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	537,620,676	537,620,676	-1,129,318,640	-1,129,318,640		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-465,670,331	-465,670,331	-293,339,985	-293,339,985		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	1,003,291,007	1,003,291,007	-835,978,655	-835,978,655		
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	87	87	-73	-73		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_Revenue	영업수익	142,719,871,111	142,719,871,111	126,060,649,757	126,060,649,757		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	영업비용	136,440,341,651	136,440,341,651	118,276,443,455	118,276,443,455		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	6,279,529,460	6,279,529,460	7,784,206,302	7,784,206,302		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	19,797,533	19,797,533	57,014,655	57,014,655		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	109,164,853	109,164,853	65,426,370	65,426,370		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	237,650,968	237,650,968	356,420,642	356,420,642		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,204,623,280	1,204,623,280	643,533,607	643,533,607		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	지분법손익	560,077,084	560,077,084	1,033,320,744	1,033,320,744		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	5,783,266,912	5,783,266,912	8,522,002,366	8,522,002,366		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,226,954,945	1,226,954,945	1,647,511,717	1,647,511,717		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	4,556,311,967	4,556,311,967	6,874,490,649	6,874,490,649		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	149	149	212	212		
손익계산서, 기능별 분류 - 별도재무제표	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2023-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	149	149	212	212		
