재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	-233,551,625	-5,144,128,424	-358,045,875	58,007,683		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	-9,136,460,652	-28,605,920,391	-2,058,665,809	-2,425,732,865		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	-8,520,296,579	-27,371,968,804	-2,121,272,470	-3,110,107,771		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	-616,164,073	-1,233,951,587	62,606,661	684,374,906		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   지배기업의 소유주지분에 대한 기본주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	entity00108913_udf_IS_202211816119680_BasicEarningsLossPerShare	      보통주기본주당손익	-136	-389	-33	-59		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	entity00108913_udf_IS_2022118161130699_BasicEarningsLossPerShare	      우선주기본주당손익	24	62	13	68		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   지배기업의 소유주지분에 대한 희석주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	entity00108913_udf_IS_202211816124386_DilutedEarningsLossPerShare	      보통주희석주당손익	-136	-389	-33	-59		
손익계산서, 기능별 분류 - 연결재무제표	[019680]	대교	유가증권시장상장법인	851	초등 교육기관	12	2022-09-30	3분기보고서	KRW	entity00108913_udf_IS_2022118161212603_DilutedEarningsLossPerShare	      우선주희석주당손익	23	61	13	68		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	entity00108977_udf_IS_2022114111247465_IncomeStatementAbstract	영업수익	19,246,597,012	57,321,436,379	19,865,305,290	62,326,340,172		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	entity00108977_udf_IS_20171199714358_IncomeStatementAbstract	영업비용	23,672,724,068	68,237,342,505	25,505,977,971	75,550,640,841		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-4,426,127,056	-10,915,906,126	-5,640,672,681	-13,224,300,669		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	14,521,441	48,041,453	42,892,015	120,840,840		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	77,049,909	288,170,711	469,493,154	707,184,375		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	31,299,340	1,124,416,185	-14,384,507	1,106,440,285		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,932,255,662	5,267,778,069	1,504,725,965	4,668,016,488		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-6,389,611,846	-15,299,397,268	-7,586,384,292	-17,372,220,407		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	134,834,529	150,905,840	-186,336,111	214,311,604		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	-6,524,446,375	-15,450,303,108	-7,400,048,181	-17,586,532,011		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-6,524,446,375	-15,450,303,108	-7,400,048,181	-17,586,532,011		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당순이익						
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	-784	-1,857	-889	-2,113		
손익계산서, 기능별 분류 - 연결재무제표	[006370]	대구백화점	유가증권시장상장법인	471	종합 소매업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	-784	-1,857	-889	-2,113		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	19,521,808,272	70,427,299,852	24,036,485,675	77,050,112,843		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	16,024,248,917	56,493,115,282	20,705,279,376	63,559,149,638		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	3,497,559,355	13,934,184,570	3,331,206,299	13,490,963,205		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와 관리비	3,071,148,309	8,546,835,393	3,228,162,999	8,612,909,210		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	426,411,046	5,387,349,177	103,043,300	4,878,053,995		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	185,070,112	575,046,754	137,414,748	372,012,630		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	329,829,536	802,677,091	140,790,102	176,332,984		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	1,522,159,775	2,982,193,288	1,158,270,559	2,481,340,370		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	259,327,523	2,097,868,438	175,203,222	424,901,930		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	1,544,483,874	6,044,043,690	1,082,735,283	7,130,172,081		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	64,002,431	794,195,284	728,368,303	2,542,627,512		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	1,480,481,443	5,249,848,406	354,366,980	4,587,544,569		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)			-2,279,035,692	-1,887,716,634		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	1,480,481,443	5,249,848,406	-1,924,668,712	2,699,827,935		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	1,488,716,306	5,277,205,554	-2,069,513,396	2,435,046,839		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-8,234,863	-27,357,148	144,844,684	264,781,096		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	   계속영업주당이익(손실)	21	75	5	65		
손익계산서, 기능별 분류 - 연결재무제표	[045390]	대아티아이	코스닥시장상장법인	289	기타 전기장비 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	   중단영업주당이익(손실)			-35	-31		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	2,520,510,828,864	7,210,877,558,731	2,100,121,746,614	6,246,475,172,082		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	2,186,397,341,122	6,333,600,600,824	1,860,455,551,711	5,357,665,756,545		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	334,113,487,742	877,276,957,907	239,666,194,903	888,809,415,537		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	128,623,802,352	364,046,517,906	127,378,571,550	354,847,794,430		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	205,489,685,390	513,230,440,001	112,287,623,353	533,961,621,107		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	entity00124540_udf_IS_2018117134820856_IncomeStatementAbstract	관계기업투자 당기손익 지분	-4,661,693,404	10,269,430,614	31,220,520,080	9,577,570,350		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	181,016,251,442	324,103,984,459	90,106,102,003	188,802,328,911		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	142,525,071,775	306,662,522,871	108,486,995,883	212,311,220,670		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	16,814,117,036	47,024,026,136	11,875,249,366	35,711,816,596		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	18,019,204,000	47,233,310,543	13,819,915,913	48,507,631,894		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	238,114,084,689	540,732,047,796	123,182,583,006	507,234,484,400		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	63,764,306,105	144,341,215,683	33,756,058,560	130,926,361,609		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	174,349,778,584	396,390,832,113	89,426,524,446	376,308,122,791		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	171,371,563,440	393,660,252,372	89,170,188,001	376,156,924,084		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	2,978,215,144	2,730,579,741	256,336,445	151,198,707		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당순이익	417	958	217	915		
손익계산서, 기능별 분류 - 연결재무제표	[047040]	대우건설	유가증권시장상장법인	411	건물 건설업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당순이익	417	957	216	914		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	981,451,628,399	3,410,956,706,265	959,689,940,099	3,130,868,600,028		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,548,191,250,629	4,427,513,709,512	921,759,829,302	4,230,859,527,249		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익(손실)	-566,739,622,230	-1,016,557,003,247	37,930,110,797	-1,099,990,927,221		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	61,079,177,715	180,875,374,129	56,900,907,291	139,324,954,324		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-627,818,799,945	-1,197,432,377,376	-18,970,796,494	-1,239,315,881,545		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	286,338,599,291	553,510,546,458	102,849,297,312	245,131,409,224		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,169,912,011,277	2,086,659,832,394	385,429,389,031	677,336,049,852		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타영업외수익	834,614,450,745	1,418,771,156,632	302,756,631,401	423,415,371,928		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타영업외비용	5,784,429,804	37,677,166,626	56,311,145,948	68,683,894,453		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	entity00111704_udf_IS_202061684450727_IncomeStatementAbstract	지분법이익(손실)	275,301,322	-38,321,588	-235,184,682	-1,128,276,267		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-682,286,889,668	-1,349,525,994,894	-55,340,587,442	-1,317,917,320,965		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	-35,659,105,655	-35,018,424,763	-857,846,542	-16,489,615,064		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익(손실)	-646,627,784,013	-1,314,507,570,131	-54,482,740,900	-1,301,427,705,901		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	분기순이익(손실)의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주	-646,627,784,013	-1,314,507,570,131	-54,482,740,900	-1,301,427,705,901		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분						
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	-6,085	-12,424	-564	-12,300		
손익계산서, 기능별 분류 - 연결재무제표	[042660]	대우조선해양	유가증권시장상장법인	311	선박 및 보트 건조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	-6,085	-12,424	-564	-12,300		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	249,278,451,834	737,044,306,532	175,115,063,372	644,431,116,489		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	227,855,457,580	680,368,515,604	162,492,288,357	596,172,657,972		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	21,422,994,254	56,675,790,928	12,622,775,015	48,258,458,517		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	18,795,807,094	49,383,528,462	15,531,372,117	48,433,209,110		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00111847_udf_IS_2018514163537416_IncomeStatementAbstract	대손충당금(환입)	-2,644,284,729	1,686,325,110	23,684,882	4,335,418,367		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	5,271,471,889	5,605,937,356	-2,932,281,984	-4,510,168,960		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	7,262,325,793	16,888,025,330	2,912,762,130	11,483,796,717		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	2,946,586,415	6,572,735,557	14,396,398,181	16,181,487,428		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,477,982,639	3,814,601,083	356,015,196	983,629,348		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	2,818,575,061	7,816,072,326	1,992,807,773	6,214,188,783		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	entity00111847_udf_IS_2017103013915919_IncomeStatementAbstract	관계,공동기업투자손익	-771,980,242	-276,066,554	178,335,308	1,307,631,236		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	8,474,638,603	11,643,689,332	-15,874,375,304	-13,130,787,870		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-3,447,903,435	1,657,950,158	-2,218,783,405	-1,635,689,232		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	11,922,542,038	9,985,739,174	-13,655,591,899	-11,495,098,638		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배주주순이익	9,841,942,726	5,249,965,762	-14,575,225,034	-14,669,190,878		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배주주순이익	2,080,599,312	4,735,773,412	919,633,135	3,174,092,240		
손익계산서, 기능별 분류 - 연결재무제표	[000430]	대원강업	유가증권시장상장법인	303	자동차 신품 부품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
