재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoodsProduct	   제품매출원가		342,055,938,113			259,281,851,541	201,315,103,361
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	dart_CostOfSalesFromConstruction	   공사매출원가		105,640,180,750			65,550,623,694	62,018,297,606
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		29,446,774,797			53,943,497,760	31,321,639,216
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		40,842,305,136			35,597,197,549	20,659,154,800
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		-11,395,530,339			18,346,300,211	10,662,484,416
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	entity00415594_udf_IS_2018320831104_IncomeStatementAbstract	기타영업외수익		1,227,242,391			2,073,836,893	631,182,720
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	entity00415594_udf_IS_201832083256164_IncomeStatementAbstract	기타영업외비용		2,160,843,866			668,108,046	1,591,084,278
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	entity00415594_udf_IS_201832083343936_IncomeStatementAbstract	관계기업에 대한 지분법 손익		2,417,587,793			1,052,544,254	981,574,232
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	entity00415594_udf_IS_2021310131816770_IncomeStatementAbstract	관계기업투자 처분손익		0			0	199,854,768
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		8,763,416,684			7,558,149,463	4,627,958,108
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		10,038,519,602			3,536,051,936	10,010,335,706
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익		-11,186,646,939			24,826,670,839	5,501,634,260
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		-2,857,229,649			753,935,642	1,727,631,500
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익		-8,329,417,290			24,072,735,197	3,774,002,760
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업손실						
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-8,329,417,290			24,072,735,197	3,774,002,760
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배지분		-7,837,769,288			16,831,863,398	3,493,199,921
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		-491,648,002			7,240,871,799	280,802,839
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	지배지분에 대한 주당이익						
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익		-141			302	63
손익계산서, 기능별 분류 - 연결재무제표	[100130]	동국S&C	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익		-141			302	63
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		860,529,534,483			729,135,545,402	578,249,736,571
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_RevenueFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)		730,176,670,295			631,056,943,807	497,043,811,611
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_RevenueFromConstruction	   공사수익		106,863,712,095			70,679,073,648	65,763,307,796
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesProcession	   임가공매출		527,541,052			2,118,946,238	344,041,806
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)		22,961,611,041			25,280,581,709	15,098,575,358
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		789,775,943,494			630,644,812,753	515,084,613,510
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)에 대한 매출원가		661,996,214,212			539,113,854,451	431,558,218,997
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_CostOfSalesFromConstruction	   공사매출원가		105,640,180,750			65,550,623,694	62,018,297,606
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServicesProcession	   임가공매출원가		518,762,912			1,707,727,724	357,561,222
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가		21,620,785,620			24,272,606,884	21,150,535,685
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		70,753,590,989			98,490,732,649	63,165,123,061
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		69,575,746,938			63,560,745,376	44,701,719,195
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		1,177,844,051			34,929,987,273	18,463,403,866
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherGains	기타이익		1,870,743,052			3,726,880,818	1,060,246,186
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		2,713,348,295			782,054,998	2,489,941,383
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	entity00172680_udf_IS_2017111216719135_IncomeStatementAbstract	관계기업에 대한 지분법손익		2,743,486,078			1,105,477,611	1,147,452,112
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	entity00172680_udf_IS_2020323123635882_IncomeStatementAbstract	종속기업투자처분손실		59,769,088				
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	entity00172680_udf_IS_20213111213149_IncomeStatementAbstract	관계기업투자주식처분이익						199,854,768
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		12,073,104,319			10,084,831,678	6,043,060,487
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		15,769,715,028			5,322,952,488	12,732,133,607
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-677,654,911			43,742,169,894	11,691,942,429
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		-2,921,067,150			6,420,944,452	3,558,040,581
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		2,243,412,239			37,321,225,442	8,133,901,848
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		2,243,412,239			37,321,225,442	8,133,901,848
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		6,461,426,640			19,701,732,573	6,542,559,224
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		-4,218,014,401			17,619,492,869	1,591,342,624
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		125			382	127
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		125			382	127
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		8,511,126,283,083			7,240,296,531,105	5,206,191,561,313
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		7,342,119,028,446			6,079,165,575,143	4,609,840,343,151
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		1,169,007,254,637			1,161,130,955,962	596,351,218,162
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와 관리비		425,514,162,694			358,115,535,537	301,653,569,153
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		743,493,091,943			803,015,420,425	294,697,649,009
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherGains	기타수익		205,856,374,729			75,744,934,172	146,471,212,000
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		475,354,729,548			148,867,929,873	100,944,139,255
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		96,250,887,856			42,159,254,430	58,110,870,155
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		177,877,234,390			120,239,780,133	143,023,610,763
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	entity00114792_udf_IS_201711821418750_IncomeStatementAbstract	관계기업 및 공동기업투자 이익(손실)		155,310,982,487			35,476,399,212	-127,623,524,640
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		547,679,373,077			687,288,298,233	127,688,456,506
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)		122,223,209,673			128,692,419,262	58,233,261,715
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		425,456,163,404			558,595,878,971	69,455,194,791
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분		413,042,412,704			550,532,050,255	65,094,896,407
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		12,413,750,700			8,063,828,716	4,360,298,384
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		4,474			5,888	700
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국제강	유가증권시장상장법인	241	1차 철강 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		4,474			5,888	700
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		767,681,537,593			699,569,458,171	602,939,929,951
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		685,158,028,943			619,111,544,049	538,679,702,206
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		82,523,508,650			80,457,914,122	64,260,227,745
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		74,598,643,660			72,839,961,066	71,811,317,623
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	dart_MiscellaneousExpenses	   판매 및 관리비용		73,458,329,590			73,039,359,167	67,905,869,494
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	dart_ImpairmentLossRecoveryOfAccountsReceivables	   수취채권손상차손		1,140,314,070			-199,398,101	3,905,448,129
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		7,924,864,990			7,617,953,056	-7,551,089,878
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		20,012,560,690			38,002,286,238	32,899,723,747
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		58,417,895,995			11,666,118,334	27,809,983,095
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherGains	기타이익		9,244,540,373			6,013,013,400	3,116,291,879
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		2,222,225,516			3,304,126,240	13,392,793,494
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	entity00117337_udf_IS_20171111165713443_IncomeStatementAbstract	관계기업투자손익		2,199,836,619			572,955,600	2,094,224,959
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-21,258,318,839			37,235,963,720	-10,643,625,882
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		5,433,587,396			12,950,322,772	3,364,199,081
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		-26,691,906,235			24,285,640,948	-14,007,824,963
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)		36,646,280,718			-13,039,230,343	-14,902,133,580
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		9,954,374,483			11,246,410,605	-28,909,958,543
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 귀속		-4,400,503,599			16,193,084,991	-23,488,953,411
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분 귀속		14,354,878,082			-4,946,674,386	-5,421,005,132
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주 기본및희석주당이익(손실)		-23			81	-118
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   구형우선주 기본및희석주당이익(손실)		27			131	-68
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	entity00117337_udf_IS_202181363051714_IncomeStatementAbstract	주당이익-계속영업						
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	entity00117337_udf_IS_202181363149830_udf_IS_202181363051714_IncomeStatementAbstract	   보통주 기본및희석주당이익(손실)		-137			124	-72
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2022-12-31	사업보고서	KRW	entity00117337_udf_IS_202181363154257_udf_IS_202181363051714_IncomeStatementAbstract	   구형우선주 기본및희석주당이익(손실)		-86			175	-22
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		104,429,014,786			81,175,925,442	83,541,287,254
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	dart_RevenueFromRenderingOfServicesTransportation	   운송매출		100,461,286,806			78,072,504,493	79,910,826,523
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)		3,967,727,980			3,103,420,949	3,630,460,731
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		105,397,648,459			93,568,795,062	95,597,957,065
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	dart_CostOfSalesFromRenderingOfServicesTransportation	   운송매출원가		103,408,846,211			91,751,912,702	93,765,135,881
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가		1,988,802,248			1,816,882,360	1,832,821,184
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2022-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		-968,633,673			-12,392,869,620	-12,056,669,811
